,index,_id,detail_url,shop_name,phone,price_range,category,score,address,locatedin,industry_group,reviews_log,digital_presence,contact_date,process_status,reviews_log_norm,score_norm,merchant_rating,tier,channel
50,135535,68747e1054a5e7c52dd00a0c,https://www.google.com/maps/place/soul+origin+parramatta+westfield+l1/data=!4m7!3m6!1s0x6b12a3206f31bae5:0xc49875e5822b4768!8m2!3d-33.8173078!4d151.0033353!16s%2fg%2f11gdpx0d44!19schij5boxbycjemsraecrguv1mmq?authuser=0&hl=en&rclk=1,soul origin parramatta westfield l1,+61 2 9635 7389,a$1–20,fast food restaurant,3.4,"shop 1142a/159 church st, parramatta nsw 2150, australia",,Hospitality,1.386294361,1,2025-10-28,lost,0.04163620813,0.68,15.63453457,Tier 3,Tele
51,76638,68750b87f42cf5e9b5168dff,https://www.google.com/maps/place/novotel+sydney+city+centre/data=!4m10!3m9!1s0x6b12ae4124032883:0x27682a663d04ec0c!5m2!4m1!1i2!8m2!3d-33.864926!4d151.205466!16s%2fg%2f11t5zpjjhh!19schijgygdjeguemsrdowepwyqacc?authuser=0&hl=en&rclk=1,novotel sydney city centre,+61 2 7255 2300,,4-star hotel,3.8,"7/9 york st, sydney nsw 2000, australia",,Hospitality,2.302585093,1,2025-10-21,process,0.1742509078,0.76,25.23756354,Tier 3,Tele
52,24204,687496fd1b778ec0dcef22f4,https://www.google.com/maps/place/happy+dumpling+bar/data=!4m7!3m6!1s0x6b12ee5437c2a24f:0xdfcaa3a668e1e2b!8m2!3d-34.0688709!4d150.8108809!16s%2fg%2f11jq357q84!19schijt6lcn1tuemsrkx6ozjqq_a0?authuser=0&hl=en&rclk=1,happy dumpling bar,,a$20–40,chinese restaurant,4.1,"271 queen st, campbelltown nsw 2560, australia",floor g · campbelltown mall,Hospitality,1.386294361,1,2025-10-20,process,0.04163620813,0.82,16.19453457,Tier 3,Street
53,75493,687480f0d781998b57113cd7,https://www.google.com/maps/place/johnny+gio%27s+pizza+eastgardens/data=!4m7!3m6!1s0x6b12b1c8f77f575f:0xe8abc85a4bd59b8a!8m2!3d-33.9414541!4d151.2260197!16s%2fg%2f11wq918fpb!19schijx1d_98ixemsripvvs1riq-g?authuser=0&hl=en&rclk=1,johnny gio's pizza eastgardens,+61 2 7201 0038,a$20–40,pizza restaurant,4.6,"25/9 studio drive, eastgardens, pagewood nsw 2036, australia",located in: meriton retail precinct pagewood centro,Hospitality,2.708050201,1,2025-10-23,lost,0.2329338472,0.92,29.9853693,Tier 2,Tele
54,29175,68747ded83e74866e3da551f,https://www.google.com/maps/place/homage+specialty+coffee/data=!4m7!3m6!1s0x6b12a3b9281df927:0x11828c1ba7b6d52a!8m2!3d-33.8141554!4d151.0056091!16s%2fg%2f11fn1t2ltg!19schijj_kdklmjemsrktw2pxumghe?authuser=0&hl=en&rclk=1,homage specialty coffee,,a$20–40,cafe,4.9,"shop 1/71 - 73 george st, parramatta nsw 2150, australia",,Hospitality,1.609437912,1,2025-10-27,won,0.07393176019,0.98,19.09522321,Tier 3,Street
55,55710,6874709fe9bf719c7891337a,https://www.google.com/maps/place/brasserie+bread+sydney+airport/data=!4m7!3m6!1s0x6b12b0e4ebe850bd:0xad16d733658bd6ba!8m2!3d-33.9342971!4d151.1786956!16s%2fg%2f11bz0k1zv4!19schijvvdo6-swemsrutalztpxfq0?authuser=0&hl=en&rclk=1,brasserie bread sydney airport,+61 1300 966 845,a$20–40,cafe,3.4,"keith smith ave, mascot nsw 2020, australia",floor 2 · sydney airport,Hospitality,4.477336814,1,2025-10-20,won,0.4890025867,0.68,46.95018107,Tier 1,Tele
56,105152,68747ebab5ad98e01877a703,https://www.google.com/maps/place/holiday+inn+sydney+st+marys+by+ihg/data=!4m7!3m6!1s0x6b129ad01a34ea61:0x575700bf7008c047!8m2!3d-33.7473065!4d150.7800182!16s%2fg%2f11gdzbwf9d!19schijyeo0gtcaemsrr8aicl8av1c?authuser=0&hl=en&rclk=1,holiday inn sydney st marys by ihg,+61 2 9208 5678,,4-star hotel,4.5,"corner forrester and, boronia rd, st marys nsw 2760, australia",,Hospitality,1.791759469,0,2025-10-15,lost,0.1003191476,0.9,10.62234033,Tier 3,Tele
57,67067,68749765dcbc32b81d39d7ff,https://www.google.com/maps/place/mataam+al+mandi+campbelltown/data=!4m7!3m6!1s0x6b12ef71498463ab:0x7dd6bc1402510442!8m2!3d-34.0690773!4d150.8126117!16s%2fg%2f11ybv0s_52!19schijq2oesxhvemsrqgrrahs81n0?authuser=0&hl=en&rclk=1,mataam al mandi campbelltown,+61 2 4621 3684,a$20–40,middle eastern restaurant,4.7,"2 allman st, campbelltown nsw 2560, australia",,Hospitality,3.496507561,1,2025-10-21,lost,0.347047231,0.94,38.05330617,Tier 2,Tele
58,180903,687546b18cc79c880a6d0b84,https://www.google.com/maps/place/pho+pasteur/data=!4m7!3m6!1s0x6b12a321ad064f45:0xf013213fdd358959!8m2!3d-33.818336!4d151.003593!16s%2fg%2f1td00mwj!19schijru8grsgjemsrwyk13t8he_a?authuser=0&hl=en&rclk=1,pho pasteur,+61 409 012 363,a$20–40,vietnamese restaurant,4.3,"137 church st, parramatta nsw 2150, australia",,Hospitality,5.438079309,1,2025-10-15,lost,0.6280507871,0.86,57.4035551,Tier 1,Tele
59,205434,6874714b49ab7506ca15fc3e,https://www.google.com/maps/place/thimble+cafe/data=!4m7!3m6!1s0x6b12aff8732a7acd:0x7a3a21c3f5833cad!8m2!3d-33.8143772!4d151.1694956!16s%2fg%2f11vz35gtpy!19schijzxoqc_ivemsrrtyd9cmhono?authuser=0&hl=en&rclk=1,thimble cafe,+61 425 161 455,a$1–20,cafe,4.4,"shop 7/115/119 longueville rd, lane cove nsw 2066, australia",,Hospitality,6.712956201,0,2025-10-07,won,0.812563639,0.88,60.39945473,Tier 1,Tele
60,124309,68747d66df7abe7e477e2d6d,https://www.google.com/maps/place/wadi+el-arayesh+restaurant/data=!4m7!3m6!1s0x6b12b9427c59e33b:0xee2ff92305634988!8m2!3d-33.948429!4d151.0697675!16s%2fg%2f1v8k_s12!19schijo-nzfek5emsrieljbsp5l-4?authuser=0&hl=en&rclk=1,wadi el-arayesh restaurant,+61 2 9534 3407,a$40–80,lebanese restaurant,3.8,"51 broadarrow rd, narwee nsw 2209, australia",,Hospitality,1.609437912,0,2025-10-06,won,0.07393176019,0.76,8.215223213,Tier 3,Tele
61,129651,68749e317cad094c7d2ee5ea,https://www.google.com/maps/place/david+%27s+kitchen+kogarah+%28traditional+australian+chinese+food%29/data=!4m7!3m6!1s0x6b12b7527df3ebed:0xa4c0c3080ef0afb6!8m2!3d-33.9617542!4d151.1424226!16s%2fg%2f11wfy8ycf5!19schij7evzfvk3emsrtq_wdgjdwkq?authuser=0&hl=en&rclk=1,david 's kitchen kogarah (traditional australian chinese food),+61 2 9587 6299,,chinese restaurant,3.3,"40 french st, kogarah nsw 2217, australia",,Hospitality,6.577861358,1,2025-10-05,won,0.7930113709,0.66,68.15079596,Tier 1,Tele
62,113205,68747bc2345d09af0bffb586,https://www.google.com/maps/place/bills/data=!4m7!3m6!1s0x6b12ae0e3d620c4f:0xf1eae3c115f4fe2!8m2!3d-33.8786945!4d151.2226909!16s%2fg%2f1tj9th2z!19schijtwxipq6uemsr4k9fetyuhg8?authuser=0&hl=en&rclk=1,bills,+61 2 9360 9631,a$20–40,australian restaurant,4.1,"433 liverpool st, darlinghurst nsw 2010, australia",,Hospitality,1.386294361,0,2025-10-27,process,0.04163620813,0.82,6.194534569,Tier 3,Tele
63,24153,6874965beb8e78bc8ee81f67,https://www.google.com/maps/place/sandy+scoops/data=!4m7!3m6!1s0x6ad66f0035ac145b:0xa159165c90c61be0!8m2!3d-37.951965!4d145.004401!16s%2fg%2f11wts1sx0q!19schijwxssnqbv1mor4bvgkfwwwae?authuser=0&hl=en&rclk=1,sandy scoops,,,ice cream shop,4.3,"16 bay rd, sandringham vic 3191, australia",,Hospitality,3.850147602,0,2025-10-05,process,0.3982295317,0.86,31.31606722,Tier 2,Street
64,152127,6874e92664ee5cc387d8fbb7,https://www.google.com/maps/place/indian+home+diner+summer+hill/data=!4m7!3m6!1s0x6b12ba9f89bc4b7f:0xd8a59ec76d909e34!8m2!3d-33.8917484!4d151.1383707!16s%2fg%2f1trvllgw!19schijf0u8iz-6emsrnj6qbceepdg?authuser=0&hl=en&rclk=1,indian home diner summer hill,+61 2 9797 1669,a$1–20,indian restaurant,3.2,"50 lackey st, summer hill nsw 2130, australia",,Hospitality,2.772588722,1,2025-10-22,lost,0.2422745033,0.64,29.51921523,Tier 2,Tele
65,211909,6874813c5b8467aaf67ad60d,https://www.google.com/maps/place/seocho-dong+eastwood/data=!4m7!3m6!1s0x6b12a4374f618899:0xbccd87f0b0b8ab69!8m2!3d-33.7902001!4d151.0791592!16s%2fg%2f11cn5p5w_h!19schijmyhhtzekemsraau4spchzbw?authuser=0&hl=en&rclk=1,seocho-dong eastwood,+61 432 717 842,a$20–40,korean restaurant,4.2,"shop8/1-5 glen st, eastwood nsw 2122, australia",,Hospitality,4.060443011,0,2025-10-16,lost,0.4286655729,0.84,33.3665901,Tier 2,Tele
66,130466,68747d9764ee5cc387d8a424,https://www.google.com/maps/place/eat+shawarma/data=!4m7!3m6!1s0x6b1295ba66d4cc03:0xfaa99d1c6c107c8f!8m2!3d-33.9246913!4d150.9203472!16s%2fg%2f11dzdc0r5m!19schija8zuzrqvemsrj3wqbbydqfo?authuser=0&hl=en&rclk=1,eat shawarma,+61 2 9601 1692,a$1–20,lebanese restaurant,4.2,"6/60 memorial ave, liverpool nsw 2170, australia",,Hospitality,3.496507561,1,2025-10-07,process,0.347047231,0.84,37.65330617,Tier 2,Tele
67,1057,687471bf941bd9ac57b57a5c,https://www.google.com/maps/place/ken%e2%80%99s+continental/data=!4m7!3m6!1s0x6b12af956c38ccd3:0x7d3306f9478b1860!8m2!3d-33.8751039!4d151.224746!16s%2fg%2f11ssh6xyjn!19schij08w4bjwvemsrybilr_kgm30?authuser=0&hl=en&rclk=1,ken’s continental,,a$1–20,cafe,4.5,"shop 3/40 bayswater rd, rushcutters bay nsw 2011, australia",,Hospitality,1.386294361,1,2025-10-14,lost,0.04163620813,0.9,16.51453457,Tier 3,Street
68,118283,68747e1d8cb06f907b4b735e,https://www.google.com/maps/place/checkers+resort+restaurant/data=!4m7!3m6!1s0x6b0d57dee04ec29d:0x19b09ffd5ca1f09e!8m2!3d-33.6981083!4d151.214581!16s%2fg%2f11jm93x87k!19schijncjo4n5xdwsrnvchxp2fsbk?authuser=0&hl=en&rclk=1,checkers resort restaurant,+61 2 9450 2422,,italian restaurant,4.5,"331 mona vale rd, terrey hills nsw 2084, australia",,Hospitality,1.386294361,0,2025-10-29,lost,0.04163620813,0.9,6.514534569,Tier 3,Tele
69,142032,68747d1cbf72ed8ff7234752,https://www.google.com/maps/place/naxeion+cafe/data=!4m7!3m6!1s0x6b12b1e9c1e58c8d:0xeb54d2a09e5f1e2c!8m2!3d-33.9037667!4d151.2116763!16s%2fg%2f119vqqcky!19schijjyzlwemxemsrlb5fnqdsvos?authuser=0&hl=en&rclk=1,naxeion cafe,+61 2 9697 3008,a$1–20,cafe,4.6,"shop 1/35 o'dea ave, zetland nsw 2017, australia",,Hospitality,3.912023005,0,2025-10-23,lost,0.4071847549,0.92,32.18293285,Tier 2,Tele
70,28325,687471d25b8467aaf67acab8,https://www.google.com/maps/place/albermarle+cafe/data=!4m7!3m6!1s0x6b12b1dc16e177cb:0x1f849cbc6405dd01!8m2!3d-33.9126767!4d151.147184!16s%2fg%2f11t5stdrct!19schijy3fhftyxemsrad0fzlychb8?authuser=0&hl=en&rclk=1,albermarle cafe,,a$1–20,cafe,4.8,"249 livingstone rd, marrickville nsw 2204, australia",,Hospitality,2.63905733,0,2025-10-19,won,0.2229485133,0.96,19.44639593,Tier 3,Street
71,238355,687546be53ffbb1efc163637,https://www.google.com/maps/place/hoang+kim+vietnamese+cafe+%26+restaurant/data=!4m7!3m6!1s0x1af421dd06bcc7f:0x732756dd815e2874!8m2!3d-31.899586!4d115.9662401!16s%2fg%2f11b6_szm_g!19schijf8xr0b1crwerdchegd1wj3m?authuser=0&hl=en&rclk=1,hoang kim vietnamese cafe & restaurant,+61 8 9379 0388,a$20–40,vietnamese restaurant,4.3,"207 james st, guildford wa 6055, australia",located in: tindale house,Hospitality,2.197224577,0,2025-11-02,process,0.159002087,0.86,14.57014609,Tier 3,Tele
72,90360,687499180cb99fdb3348e8ac,https://www.google.com/maps/place/888+korean+fried+chicken+delivery+gordon+northshore+%ed%95%9c%ea%b5%ad%ec%b9%98%ed%82%a8+%e9%9f%a9%e5%bc%8f%e7%82%b8%e9%b8%a1+%eb%b0%b0%eb%8b%ac/data=!4m7!3m6!1s0x6b12a9a57e09eadd:0x5c5cba0cdea19c09!8m2!3d-33.75205!4d151.1484782!16s%2fg%2f11pr7_qkw7!19schij3eojfqwpemsrczyh3gy6xfw?authuser=0&hl=en&rclk=1,888 korean fried chicken delivery gordon northshore 한국치킨 韩式炸鸡 배달,+61 2 8593 1966,a$20–40,fast food restaurant,4.6,"shop 1/888a pacific hwy, gordon nsw 2072, australia",,Hospitality,3.891820298,0,2025-10-26,process,0.4042608184,0.92,31.97825729,Tier 2,Tele
73,29829,68747c9222f88d7adc3494ea,https://www.google.com/maps/place/the+pocket+freshwater/data=!4m7!3m6!1s0x6b12aafb6d12e48b:0xaacfe3c818dab9c2!8m2!3d-33.7808789!4d151.2897412!16s%2fg%2f1tm0t9h1!19schiji-qsbfuqemsrwrnagmjjz6o?authuser=0&hl=en&rclk=1,the pocket freshwater,,a$20–40,cafe,3.8,"freshwater, surf life saving club, kooloora ave, sydney nsw 2096, australia",,Hospitality,2.079441542,0,2025-11-01,lost,0.1419553557,0.76,12.9768749,Tier 3,Street
74,154959,68747c3c53ffbb1efc15932b,https://www.google.com/maps/place/hungry+sherpa/data=!4m7!3m6!1s0x6b12ed3824327445:0x9fe3b7ba7dbff996!8m2!3d-33.970941!4d150.8589964!16s%2fg%2f11hfjby4rv!19schijrxqyjdjtemsrlvm_fbq3458?authuser=0&hl=en&rclk=1,hungry sherpa,+61 2 9829 1483,a$20–40,restaurant,3.1,"52 soldiers parade, edmondson park nsw 2174, australia",floor g · ed.square shopping centre,Hospitality,3.80666249,0,2025-10-28,won,0.3919359342,0.62,29.91551539,Tier 2,Tele
75,234554,68747d9b1b778ec0dcef0e78,https://www.google.com/maps/place/neelgri+cafe/data=!4m7!3m6!1s0x6b12a70985ed9c37:0x14cf7f850c38c9c4!8m2!3d-33.7862148!4d151.1311996!16s%2fg%2f11wxwjdwq9!19schijn5zthqmnemsrxmk4div_zxq?authuser=0&hl=en&rclk=1,neelgri cafe,+61 491 222 248,a$1–20,indian restaurant,4.3,"unit 4/6 eden park dr, macquarie park nsw 2113, australia",,Hospitality,5.407171771,1,2025-10-17,lost,0.6235775412,0.86,57.09042788,Tier 1,Tele
76,37076,6874ffecb2350cfa2c0b1b8a,https://www.google.com/maps/place/cozy+stylish+home+in+rhodes/data=!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.8271408!4d151.0867462!16s%2fg%2f11wvbw4vxd!17bq0ff?authuser=0&hl=en&rclk=1,cozy stylish home in rhodes,,,apartment,4.9,"rhodes, australia",,Hospitality,4.17438727,1,2025-10-17,won,0.4451567183,0.98,45.08097028,Tier 1,Street
77,1190,68747bebb5ad98e01877a4b9,https://www.google.com/maps/place/chapter+five.1/data=!4m7!3m6!1s0x6b12afba54c8c1cd:0x1067b24612834acd!8m2!3d-33.8725663!4d151.2089286!16s%2fg%2f11rty8br0h!19schijzchivlqvemsrzuqdekayzxa?authuser=0&hl=en&rclk=1,chapter five.1,,a$1–20,cafe,4.8,"171a castlereagh st, sydney nsw 2000, australia",,Hospitality,6.579251212,0,2025-10-07,process,0.7932125244,0.96,59.36487671,Tier 1,Street
78,236405,68747d6c9c5069b8f293dfd3,https://www.google.com/maps/place/mrs+underwood/data=!4m7!3m6!1s0x6b12b16450c8de3f:0x277d534697a233b0!8m2!3d-33.904256!4d151.175637!16s%2fg%2f11fhn6wftx!19schijp97iugsxemsrsdoil0ztfsc?authuser=0&hl=en&rclk=1,mrs underwood,+61 499 490 337,a$1–20,cafe,4.8,"2/104 alice st, newtown nsw 2042, australia",,Hospitality,2.302585093,0,2025-10-17,won,0.1742509078,0.96,16.03756354,Tier 3,Tele
79,27945,68747492e22dc408ae00622b,https://www.google.com/maps/place/sneaky+tony%27s/data=!4m7!3m6!1s0x2a32bad3dc1e5619:0xc67eede5a234c54c!8m2!3d-31.9492226!4d115.8576097!16s%2fg%2f11cjnnpcvz!19schijgvye3no6miortmu0ouxtfsy?authuser=0&hl=en&rclk=1,sneaky tony's,,a$20–40,bar,4.5,"38 roe st, northbridge wa 6003, australia",,Hospitality,3.33220451,0,2025-11-02,lost,0.3232676608,0.9,26.22873626,Tier 3,Street
80,180804,6875459ff4f702798f965ed8,https://www.google.com/maps/place/gold+wheel/data=!4m7!3m6!1s0x6b12eef15d3221e7:0xd4844312d8140b66!8m2!3d-34.059875!4d150.8211806!16s%2fg%2f1vhlybmx!19schij5yeyxfhuemsrzgsu2bjdhnq?authuser=0&hl=en&rclk=1,gold wheel,+61 408 868 228,a$20–40,chinese restaurant,3.8,"38 queen st, campbelltown nsw 2560, australia",,Hospitality,2.63905733,1,2025-10-12,lost,0.2229485133,0.76,28.64639593,Tier 2,Tele
81,32196,6874e8abaeaa8d97a35d2c12,https://www.google.com/maps/place/mumbai+express/data=!4m7!3m6!1s0x6b12afe138cbd9cd:0x632de153d00dbadf!8m2!3d-33.8697093!4d151.2085397!16s%2fg%2f11s7ql8ssk!19schijzdnloogvemsr37on0fphlwm?authuser=0&hl=en&rclk=1,mumbai express,,a$1–20,indian restaurant,2.6,"pitt st, sydney nsw 2000, australia",located in: westfield sydney,Hospitality,3.583518938,0,2025-10-09,process,0.3596403821,0.52,27.25482675,Tier 3,Street
82,956,6874711fccd653e5965928ab,https://www.google.com/maps/place/2065+caf%c3%a9/data=!4m7!3m6!1s0x6b12afab06cf3ccd:0x1ce54d75cb2fa8ae!8m2!3d-33.832855!4d151.185373!16s%2fg%2f11f60xqzvs!19schijztzpbquvemsrrqgvy3vn5rw?authuser=0&hl=en&rclk=1,2065 café,,,cafe,4.6,"shops 4 & 5/123 greenwich rd, greenwich nsw 2065, australia",,Hospitality,2.302585093,0,2025-10-09,process,0.1742509078,0.92,15.87756354,Tier 3,Street
83,213196,687473e583109714307c4ec2,https://www.google.com/maps/place/bar+veinte/data=!4m7!3m6!1s0x6b0d55757d668b75:0xb0a23c5d36243254!8m2!3d-33.6780739!4d151.303297!16s%2fg%2f11szbnq80m!19schijdytmfxvvdwsrvdiknl08ora?authuser=0&hl=en&rclk=1,bar veinte,+61 433 599 135,a$20–40,tapas restaurant,4.4,"shop 4a/1 waratah st, mona vale nsw 2103, australia",,Hospitality,5.568344504,0,2025-10-30,process,0.6469040605,0.88,48.80328424,Tier 1,Tele
84,228251,687497f2341f967709e38e59,https://www.google.com/maps/place/sangak+bread+bakery+%26+restaurant/data=!4m7!3m6!1s0x0:0xec990576dc908ea2!8m2!3d-33.8535506!4d150.9844451!16s%2fg%2f11b6rvb6wc!19schijaaaaaaaaaaaroo6q3hyfmew?authuser=0&hl=en&rclk=1,sangak bread bakery & restaurant,+61 470 399 369,a$20–40,persian restaurant,4.1,"355-357 guildford rd, guildford nsw 2161, australia",,Hospitality,4.17438727,0,2025-10-16,process,0.4451567183,0.82,34.44097028,Tier 2,Tele
85,83863,68747d7d5b8467aaf67ad367,https://www.google.com/maps/place/rydges+australia+square/data=!4m10!3m9!1s0x6b12ae41b9d313a3:0x1c4391627e33227a!5m2!4m1!1i2!8m2!3d-33.8653898!4d151.2085371!16s%2fg%2f11b6xd4xst!19schijoxptuuguemsreiizfmkrqxw?authuser=0&hl=en&rclk=1,rydges australia square,+61 2 8222 1200,,4-star hotel,4.3,"97-99 pitt st, sydney nsw 2000, australia",,Hospitality,1.386294361,0,2025-10-14,won,0.04163620813,0.86,6.354534569,Tier 3,Tele
86,93288,6874e86edf7abe7e477e857f,https://www.google.com/maps/place/domino%27s+pizza+strathfield/data=!4m7!3m6!1s0x6b12bb1d0180eecb:0xcc45818273c68ddb!8m2!3d-33.8875131!4d151.0910803!16s%2fg%2f1wj_65mj!19schijy-6aar27emsr243gc4kbrcw?authuser=0&hl=en&rclk=1,domino's pizza strathfield,+61 2 8753 4420,a$20–40,fast food restaurant,2.5,"187 the boulevarde, strathfield nsw 2135, australia",,Hospitality,6.124683391,0,2025-10-14,process,0.7274229524,0.5,52.91960667,Tier 1,Tele
87,56074,6874e8a6f0347a2d25127c6f,https://www.google.com/maps/place/pizza+hut+miranda/data=!4m7!3m6!1s0x6ab0cf68ec7370ef:0x53e47295ac5cb5b6!8m2!3d-34.0372656!4d151.1018323!16s%2fg%2f1tczf0fs!19schij73bz7gjpsgortrvcrjvy5fm?authuser=0&hl=en&rclk=1,pizza hut miranda,+61 131166,a$20–40,pizza restaurant,3.6,"shop 1 a/94 karimbla rd, miranda nsw 2228, australia",,Hospitality,4.060443011,1,2025-10-08,process,0.4286655729,0.72,42.8865901,Tier 1,Tele
88,124910,6874991a8c9b327fe52331d5,https://www.google.com/maps/place/siam+thai+sutherland/data=!4m7!3m6!1s0x6b12b847babf29f5:0xf16432ca6fce6223!8m2!3d-34.0312613!4d151.0584612!16s%2fg%2f1vn18pkw!19schij9sm_uke4emsri2lob8oyzpe?authuser=0&hl=en&rclk=1,siam thai sutherland,+61 2 9542 5888,a$20–40,thai restaurant,4.3,"eton arcade, shop 5/760 old princes hwy, sutherland nsw 2232, australia",,Hospitality,2.197224577,1,2025-10-10,process,0.159002087,0.86,24.57014609,Tier 3,Tele
89,178057,687481f9dcbc32b81d39c66f,https://www.google.com/maps/place/master+dumpling/data=!4m7!3m6!1s0x6b12af4d231f5ce9:0x79702aeccee9c954!8m2!3d-33.830487!4d151.2191431!16s%2fg%2f11ss7gll1n!19schij6vwfi02vemsrvmnpzuwqchk?authuser=0&hl=en&rclk=1,master dumpling,+61 405 936 688,a$1–20,chinese restaurant,4.9,"2/81 military rd, neutral bay nsw 2089, australia",,Hospitality,1.098612289,0,2025-10-07,process,0,0.98,3.92,Tier 3,Tele
90,207490,687545ba1b778ec0dcefb14f,https://www.google.com/maps/place/hakata+gensuke+regent+place+-+ramen+professional/data=!4m7!3m6!1s0x6b12af23cde668c5:0xa3921a8b1cdbfc7e!8m2!3d-33.8743526!4d151.2062472!16s%2fg%2f11kqbyrpk6!19schijxwjmzsovemsrfvzbhisakqm?authuser=0&hl=en&rclk=1,hakata gensuke regent place - ramen professional,+61 426 875 988,a$20–40,ramen restaurant,4.2,"regent place shopping centre, 501 george st, sydney nsw 2000, australia",located in: regent place shopping centre,Hospitality,5.780743516,0,2025-10-20,won,0.6776445561,0.84,50.79511893,Tier 1,Tele
91,198819,6874e7fd7f12364de73fd623,https://www.google.com/maps/place/siwilai+thai+street+food/data=!4m7!3m6!1s0x6b12af7ef206785d:0x864db56780bf7438!8m2!3d-33.8845275!4d151.2082953!16s%2fg%2f11s4wzjp24!19schijxxgg8n6vemsrohs_gge1tyy?authuser=0&hl=en&rclk=1,siwilai thai street food,+61 420 659 149,a$1–20,thai restaurant,4.5,"332 elizabeth st, surry hills nsw 2010, australia",floor 0 · hibernian house,Hospitality,1.945910149,1,2025-10-15,process,0.1226293657,0.9,22.1840556,Tier 3,Tele
92,32482,6874ff2c4fd9bec4da01bc7a,https://www.google.com/maps/place/luxury+apt+with+2br+plus+2bath/data=!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.9283905!4d150.9187469!16s%2fg%2f11y3dt9hwx!17bq0ff?authuser=0&hl=en&rclk=1,luxury apt with 2br plus 2bath,,,apartment,3.7,"liverpool, australia",,Hospitality,5.398162702,1,2025-11-01,process,0.6222736591,0.74,56.51915613,Tier 1,Street
93,26022,6874ff50dec3154ed58a5c48,https://www.google.com/maps/place/rooftop+2+bed+apt+with+terrace+at+newtown/data=!4m9!3m8!5m2!4m1!1i2!8m2!3d-33.898304!4d151.1764069!16s%2fg%2f11kj5m9y4v!17bq0ff?authuser=0&hl=en&rclk=1,rooftop 2 bed apt with terrace at newtown,,,apartment,4.4,"newtown, australia",,Hospitality,3.17805383,0,2025-10-25,process,0.3009574427,0.88,24.58702099,Tier 3,Street
94,95529,68747c098beaeb666ca8abd8,https://www.google.com/maps/place/kebabiya/data=!4m7!3m6!1s0x6b129f53e5edb515:0xbcf3599e1b7ff016!8m2!3d-33.7352146!4d150.9459995!16s%2fg%2f11cnb0h28q!19schijfbxt5vofemsrfvb_g55z87w?authuser=0&hl=en&rclk=1,kebabiya,+61 2 8824 7944,,indian restaurant,3.9,"a115/20 lexington dr, bella vista nsw 2153, australia",,Hospitality,1.098612289,0,2025-10-11,process,0,0.78,3.12,Tier 3,Tele
95,192807,6874e972c436a393bd44dd90,https://www.google.com/maps/place/premium+lanzhou+beef+noodles/data=!4m7!3m6!1s0x6b12af1728ef20e5:0x198a698d21731312!8m2!3d-33.8237661!4d151.1952642!16s%2fg%2f11v418dk72!19schij5sdvkbevemsrehnziy1pihk?authuser=0&hl=en&rclk=1,premium lanzhou beef noodles,+61 415 703 686,a$20–40,wok restaurant,2.9,"australia, new south wales, st leonards, christie st, 邮政编码: 2065",located in: mall 88 st leonards,Hospitality,1.098612289,0,2025-10-06,won,0,0.58,2.32,Tier 3,Tele
96,109228,686a17f7ab7ddaa0c9b988b1,https://www.google.com/maps/place/canton+cafe+%e7%85%ae%e6%84%8f+%28haymarket%29/data=!4m7!3m6!1s0x6b12afa85419cba9:0x9df7a9a806789821!8m2!3d-33.8780026!4d151.2042022!16s%2fg%2f11j6t5f83m!19schijqcszvkivemsrizh4bqip950?authuser=0&hl=en&rclk=1,canton cafe 煮意 (haymarket),+61 2 9281 7784,a$20–40,cha chaan teng (hong kong-style cafe),4.2,"50 dixon st, haymarket nsw 2000, australia",,Hospitality,2.079441542,0,2025-10-29,lost,0.1419553557,0.84,13.2968749,Tier 3,Tele
97,91686,687471d28c9b327fe523137b,https://www.google.com/maps/place/la+cantina+mascot/data=!4m7!3m6!1s0x6b12b0fe16999c47:0x5bfe6c5e2efcab81!8m2!3d-33.9280998!4d151.1854952!16s%2fg%2f11fzfb789c!19schijr5yzfv6wemsrgav8ll5s_ls?authuser=0&hl=en&rclk=1,la cantina mascot,+61 2 8668 4281,a$1–20,cafe,4.6,"289 king st, mascot nsw 2020, australia",floor 0 · travelodge hotel sydney airport,Hospitality,2.772588722,0,2025-10-25,lost,0.2422745033,0.92,20.63921523,Tier 3,Tele
